SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-4-2019,Single Family Residential,117 Hawk Cir,Church Hill,MD,21623,350000,4,2.5,EAGLE MANOR,2875,57673,2017,793,122,,Sold,,,https://www.redfin.com/MD/Church-Hill/117-Hawk-Cir-Dr-21623/home/23452589,BRIGHT MLS,MDQA140014,N,Y,39.1228958,-75.9785488
MLS Listing,,Single Family Residential,1646 Roberts Station Rd,Church Hill,MD,21623,449500,3,2.0,EAST COAST PROPERTIES LA,1680,333234,1987,3,268,,Active,,,https://www.redfin.com/MD/Church-Hill/1646-Roberts-Station-Rd-21623/home/15293949,BRIGHT MLS,MDQA2001638,N,Y,39.110648,-75.909532
MLS Listing,,Single Family Residential,223 New St,Church Hill,MD,21623,204750,2,1.0,CHURCH HILL,1152,7614,1954,45,178,,Active,,,https://www.redfin.com/MD/Church-Hill/223-New-St-21623/home/15295429,BRIGHT MLS,MDQA2001330,N,Y,39.1387377,-75.9835372
MLS Listing,,Single Family Residential,471 Walnut St,Church Hill,MD,21623,468000,2,2.0,Church Hill,1500,668210,1998,58,312,,Active,,,https://www.redfin.com/MD/Church-Hill/471-Walnut-St-21623/home/15294591,BRIGHT MLS,MDQA2000708,N,Y,39.135857,-75.969212
MLS Listing,,Single Family Residential,112 New St,Church Hill,MD,21623,100000,3,1.0,CHURCH HILL,1008,16770,1913,60,99,,Active,,,https://www.redfin.com/MD/Church-Hill/112-New-St-21623/home/15291653,BRIGHT MLS,MDQA2000168,N,Y,39.1401611,-75.9862992
MLS Listing,,Single Family Residential,505 Main St,Church Hill,MD,21623,89900,3,1.0,CHURCH HILL,1288,6000,1853,78,70,,Active,,,https://www.redfin.com/MD/Church-Hill/505-Main-St-21623/home/15294992,BRIGHT MLS,MDQA2000706,N,Y,39.1426707,-75.9851357
MLS Listing,,Vacant Land,157 Murphy Rd,Centreville,MD,21617,124900,,,Centreville,,65340,,119,,,Active,,,https://www.redfin.com/MD/Centreville/157-Murphy-RD-21617/unit-6/home/174424152,BRIGHT MLS,MDQA2000672,N,Y,39.07822355,-75.92991035
MLS Listing,,Single Family Residential,Meadow Pl,Church Hill,MD,21623,379900,4,2.5,THE MEADOWS,1996,10041,2021,227,190,,Active,,,https://www.redfin.com/MD/Church-Hill/Meadow-PL-21623/home/175000419,BRIGHT MLS,MDQA147288,N,Y,39.14515,-75.98149
MLS Listing,,Vacant Land,170 Hall Rd,Sudlersville,MD,21668,355000,,,Sudlersville,,984892,,247,,,Active,,,https://www.redfin.com/MD/Church-Hill/170-Hall-RD-21623/home/173767872,BRIGHT MLS,MDQA147290,N,Y,39.14695166,-75.9703912
MLS Listing,,Vacant Land,New St,Church Hill,MD,21623,60000,,,Church Hill,,53143,,260,,,Active,,,https://www.redfin.com/MD/CHURCH-HILL/NEW-ST-21623/home/44630997,BRIGHT MLS,MDQA147114,N,Y,39.138261,-75.984646
MLS Listing,,Vacant Land,136 Condor Ct,Church Hill,MD,21623,89900,,,EAGLE MANOR,,43560,,593,,,Active,,,https://www.redfin.com/MD/Church-Hill/136-Condor-Ct-21623/home/23452555,BRIGHT MLS,MDQA143054,N,Y,39.126311,-75.978451
PAST SALE,March-5-2021,Townhouse,113 Pine Ridge Ct,Church Hill,MD,21623,212000,3,2.5,PINERIDGE,2244,2000,2014,275,94,100,Sold,,,https://www.redfin.com/MD/Church-Hill/113-Pine-Ridge-Ct-21623/home/23447296,BRIGHT MLS,MDQA146096,N,Y,39.1463433,-75.9816498
PAST SALE,February-3-2021,Townhouse,122 The Pond Way,Church Hill,MD,21623,180000,3,2.5,THE POND AT CHURCH HILL,1417,,2006,305,127,239,Sold,,,https://www.redfin.com/MD/Church-Hill/122-Pond-Way-21623/home/23452044,BRIGHT MLS,MDQA146124,N,Y,39.1471571,-75.9773563
PAST SALE,July-26-2019,Townhouse,412 The Pond Way,Church Hill,MD,21623,165000,3,2.5,THE POND AT CHURCH HILL,1373,,2007,863,120,222,Sold,,,https://www.redfin.com/MD/Church-Hill/412-The-Pond-Way-21623/home/15279177,BRIGHT MLS,MDQA140062,N,Y,39.147184,-75.978957
PAST SALE,July-16-2021,Townhouse,406 Pond Way,Church Hill,MD,21623,175000,3,2.5,THE POND AT CHURCH HILL,1373,,2007,142,127,332,Sold,,,https://www.redfin.com/MD/Church-Hill/406-The-Pond-Way-21623/home/15279176,BRIGHT MLS,MDQA147454,N,Y,39.1469658,-75.9791675
PAST SALE,September-7-2021,Single Family Residential,303 Cordon Dr,Church Hill,MD,21623,515000,4,2.5,THE PRESERVE AT SOUTHEAS,2530,45738,2012,89,204,29,Sold,,,https://www.redfin.com/MD/CHURCH-HILL/303-CORDON-DR-21623/home/17316228,BRIGHT MLS,MDQA2000468,N,Y,39.153857,-75.982981
PAST SALE,July-10-2020,Single Family Residential,340 Walnut St,Church Hill,MD,21623,215000,3,2.0,CHURCH HILL,,12079,2018,513,,,Sold,,,https://www.redfin.com/MD/Church-Hill/340-Walnut-St-21623/home/15294972,BRIGHT MLS,MDQA108320,N,Y,39.138488,-75.980349
PAST SALE,May-28-2020,Townhouse,143 Pine Ridge Ct,Church Hill,MD,21623,177000,2,2.5,PINERIDGE,1652,,2010,556,107,100,Sold,,,https://www.redfin.com/MD/Church-Hill/143-Pine-Ridge-Ct-21623/home/28437064,BRIGHT MLS,MDQA143240,N,Y,39.1460409,-75.9825709
PAST SALE,,Condo/Co-op,113 Pine Ridge Ct Unit 2-113,Church Hill,MD,21623,212000,,2.5,,1496,,2014,,142,,,,,https://www.redfin.com/MD/Church-Hill/113-Pine-Ridge-Ct-21623/unit-2-113/home/104296321,,,N,Y,39.1463433,-75.9816498
PAST SALE,November-16-2020,Townhouse,115 Pine Ridge Ct,Church Hill,MD,21623,190000,3,2.5,PINERIDGE,1650,2000,2014,384,115,100,Sold,,,https://www.redfin.com/MD/Church-Hill/115-Pine-Ridge-Ct-21623/home/82086871,BRIGHT MLS,MDQA144558,N,Y,39.1463216,-75.9817223
PAST SALE,November-30-2020,Townhouse,133 Pine Ridge Ct,Church Hill,MD,21623,215000,3,2.5,PINERIDGE,2505,,2008,370,86,100,Sold,,,https://www.redfin.com/MD/Church-Hill/133-Pine-Ridge-Ct-21623/home/22035141,BRIGHT MLS,MDQA145578,N,Y,39.146141,-75.982307
PAST SALE,February-18-2019,Single Family Residential,1524 Roe Ingleside Rd,Ingleside,MD,21644,25000,3,1.0,Ingleside,816,12384,1940,1021,31,,Sold,,,https://www.redfin.com/MD/INGLESIDE/1524-ROE-INGLESIDE-RD-21644/home/15295989,BRIGHT MLS,1002123058,N,Y,39.091644,-75.877644
PAST SALE,June-10-2020,Vacant Land,114 Piper Ct,Church Hill,MD,21623,108250,,,PATCHWORK KNOLL,,109336,,543,,,Sold,,,https://www.redfin.com/MD/Church-Hill/114-Piper-Ct-21623/home/23448526,BRIGHT MLS,MDQA140818,N,Y,39.110969,-75.9788279
PAST SALE,July-20-2020,Single Family Residential,200 Southeast Creek Rd,Church Hill,MD,21623,690000,3,3.0,CHURCH HILL,3088,405936,2008,503,223,,Sold,,,https://www.redfin.com/MD/Church-Hill/200-SE-Creek-Rd-21623/home/19001476,BRIGHT MLS,MDQA141674,N,Y,39.1402424,-75.9996352
PAST SALE,October-14-2021,Townhouse,147 Pine Ridge Ct,Church Hill,MD,21623,222000,3,2.5,PINERIDGE,1664,,2010,52,133,100,Sold,,,https://www.redfin.com/MD/Church-Hill/147-Pine-Ridge-Ct-21623/home/28436764,BRIGHT MLS,MDQA2000768,N,Y,39.145997,-75.9827169
PAST SALE,April-15-2021,Single Family Residential,3830 Church Hill Rd,Church Hill,MD,21623,1450000,5,4.5,CHURCH HILL,4941,4791600,2005,234,293,,Sold,,,https://www.redfin.com/MD/Church-Hill/3830-Church-Hill-Rd-21623/home/44630974,BRIGHT MLS,MDQA147546,N,Y,39.12993,-75.99907
PAST SALE,May-31-2019,Single Family Residential,121 Reeand,Church Hill,MD,21623,176000,3,2.5,MEADOWS,1500,10296,2008,919,117,,Sold,,,https://www.redfin.com/MD/Church-Hill/121-Reeand-Ln-21623/home/22023603,BRIGHT MLS,MDQA136996,N,Y,39.1496966,-75.9796982
PAST SALE,,Single Family Residential,135 Crossgate Dr,Church Hill,MD,21623,325000,,2.5,,2532,18446,2008,,128,,,,,https://www.redfin.com/MD/Church-Hill/135-Crossgate-Dr-21623/home/19001407,,,N,Y,39.1425628,-75.9825395
PAST SALE,January-13-2020,Single Family Residential,318 Walnut St,Church Hill,MD,21623,256000,3,2.0,Church Hill,1686,15720,2012,692,152,,Sold,,,https://www.redfin.com/MD/Church-Hill/318-Walnut-St-21623/home/23445765,BRIGHT MLS,MDQA140030,N,Y,39.1389622,-75.9811337
PAST SALE,May-5-2021,Vacant Land,Clannihan Shop Rd,Church Hill,MD,21623,122000,,,Church Hill,,76230,,214,,,Sold,,,https://www.redfin.com/MD/CHURCH-HILL/CLANNIHAN-SHOP-RD-21623/home/28498874,BRIGHT MLS,MDQA147350,N,Y,39.091532,-75.988801
PAST SALE,February-18-2020,Single Family Residential,227 Hawk Circle Dr,Church Hill,MD,21623,387278,3,2.0,EAGLE MANOR,,43560,,656,,,Sold,,,https://www.redfin.com/MD/Church-Hill/227-Hawk-Cir-Dr-21623/home/23452581,BRIGHT MLS,MDQA140926,N,Y,39.12154,-75.98112
