SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-3-2021,Condo/Co-op,201 S Heron Dr Unit 21B28,Ocean City,MD,21842,390000,2,2.5,HARBOUR CLUB BLDG E PH 01,1123,,1992,93,347,350,Sold,,,https://www.redfin.com/MD/Ocean-City/201-S-Heron-Dr-21842/unit-21B28/home/15439378,BRIGHT MLS,MDWO2001052,N,Y,38.4245065,-75.0616166
PAST SALE,June-3-2021,Condo/Co-op,108 120th St #4653,Ocean City,MD,21842,261000,2,2.0,CLUB OCEAN VILLAS PH 01 THRU 08,864,,1983,185,302,246,Sold,,,https://www.redfin.com/MD/Ocean-City/108-120th-St-21842/unit-4653/home/15447259,BRIGHT MLS,MDWO121348,N,Y,38.426794,-75.06025
PAST SALE,October-29-2021,Condo/Co-op,4201 Coastal Hwy #408,Ocean City,MD,21842,340000,2,2.0,MAKAI CONDO,820,,2007,37,415,519,Sold,,,https://www.redfin.com/MD/Ocean-City/4201-Coastal-Hwy-21842/unit-408/home/15426349,BRIGHT MLS,MDWO2002592,N,Y,38.3696093,-75.0718374
PAST SALE,October-19-2021,Single Family Residential,603 146th St,Ocean City,MD,21842,457000,3,2.0,FENWICK,1318,9380,1999,47,347,,Sold,,,https://www.redfin.com/MD/Ocean-City/603-146th-St-21842/home/15453825,BRIGHT MLS,MDWO2002272,N,Y,38.4508853,-75.0590841
PAST SALE,September-24-2021,Condo/Co-op,204 33rd St Unit 408 A,Ocean City,MD,21842,190000,1,1.0,Ocean City,546,,1987,72,348,192,Sold,,,https://www.redfin.com/MD/Ocean-City/204-33rd-St-21842/unit-408-A/home/176102145,BRIGHT MLS,MDWO2001452,N,Y,38.3621916,-75.07421
PAST SALE,November-18-2021,Condo/Co-op,12909 Assawoman Dr #202,Ocean City,MD,21842,349900,2,2.0,Ocean City,1086,1082,1985,17,322,300,Sold,,,https://www.redfin.com/MD/Ocean-City/12909-Assawoman-Dr-21842/unit-202/home/15443958,BRIGHT MLS,MDWO2001424,N,Y,38.4351357,-75.0536311
PAST SALE,May-27-2021,Condo/Co-op,11000 Coastal Hwy #708,Ocean City,MD,21842,415000,2,2.0,Ocean City,1090,,1974,192,381,500,Sold,,,https://www.redfin.com/MD/Ocean-City/11000-Coastal-Hwy-21842/unit-708/home/15456187,BRIGHT MLS,MDWO121432,N,Y,38.4172499,-75.0561488
MLS Listing,,Condo/Co-op,3001 Atlantic Ave #510,Ocean City,MD,21842,389900,1,1.0,Ocean City,874,,1973,1,446,394,Active,,,https://www.redfin.com/MD/Ocean-City/3001-Atlantic-Ave-21842/unit-510/home/15462627,BRIGHT MLS,MDWO2003890,N,Y,38.3588611,-75.0721112
MLS Listing,,Condo/Co-op,105 120th St #168,Ocean City,MD,21842,319484,2,2.0,CLUB OCEAN VILLAS 02,864,,1985,1,370,200,Active,,,https://www.redfin.com/MD/Ocean-City/105-120th-St-21842/unit-168/home/15443371,BRIGHT MLS,MDWO2003942,N,Y,38.4248658,-75.059586
MLS Listing,,Condo/Co-op,14 38th St #302,Ocean City,MD,21842,264900,1,1.5,Ocean City,616,,1974,2,430,175,Active,,,https://www.redfin.com/MD/Ocean-City/14-38th-St-21842/unit-302/home/15461541,BRIGHT MLS,MDWO2003778,N,Y,38.3656673,-75.0713896
MLS Listing,,Condo/Co-op,11 134th St #204,Ocean City,MD,21842,389000,2,2.0,Ocean City,941,,1982,3,413,252,Active,,,https://www.redfin.com/MD/Ocean-City/11-134th-St-21842/unit-204/home/15449754,BRIGHT MLS,MDWO2003894,N,Y,38.4392406,-75.0531291
MLS Listing,,Mobile/Manufactured Home,39 Middle Way Ln,Ocean City,MD,21842,129900,2,1.0,WARRENS PARK CO-OP,560,,1985,3,232,188,Active,,,https://www.redfin.com/MD/Ocean-City/39-Middle-Way-Dr-21842/home/15430664,BRIGHT MLS,MDWO2003822,N,Y,38.3767417,-75.0705261
MLS Listing,,Condo/Co-op,14301 Wight St Unit 201 THE CHARLESTON,Ocean City,MD,21842,1259000,4,4.0,Ocean City,3500,,2008,3,360,1433,Active,,,https://www.redfin.com/MD/Ocean-City/14301-Wight-St-21842/unit-201-THE-CHARLESTON/home/169233417,BRIGHT MLS,MDWO2003782,N,Y,38.4484283,-75.0508475
MLS Listing,,Condo/Co-op,423 Robin Dr Unit C204,Ocean City,MD,21842,240000,2,1.0,Ocean City,792,,1974,4,303,250,Active,,,https://www.redfin.com/MD/Ocean-City/423-Robin-Dr-21842/unit-C204/home/15462095,BRIGHT MLS,MDWO2003846,N,Y,38.358241,-75.081943
MLS Listing,,Condo/Co-op,"9900 Coastal Hwy Unit 2205, CENTURY 1",Ocean City,MD,21842,559900,2,2.0,Ocean City,1260,,1975,5,444,431,Active,,,https://www.redfin.com/MD/Ocean-City/9900-Coastal-Hwy-21842/unit-2205-CENTURY-1/home/177418084,BRIGHT MLS,MDWO2003772,N,Y,38.4121149,-75.0565972
MLS Listing,,Condo/Co-op,10300 Coastal Hwy #101,Ocean City,MD,21842,400000,2,2.0,Ocean City,857,,1975,5,467,358,Active,,,https://www.redfin.com/MD/Ocean-City/10300-Coastal-Hwy-21842/unit-101/home/15457318,BRIGHT MLS,MDWO2003814,N,Y,38.4150771,-75.0562366
MLS Listing,,Condo/Co-op,12404 Jamaica Ave Unit 220P2,Ocean City,MD,21842,349000,2,2.0,HIDDEN HARBOUR 04,818,,1989,5,427,300,Active,,,https://www.redfin.com/MD/Ocean-City/12404-Jamaica-Ave-21842/unit-220P2/home/15440296,BRIGHT MLS,MDWO2001560,N,Y,38.430153,-75.0568282
MLS Listing,,Condo/Co-op,,Ocean City,MD,21842,439900,2,2.0,Ocean City,1012,,1975,5,435,476,Active,,,https://www.redfin.com/MD/Ocean-City/Undisclosed-address-21842/home/15458131,BRIGHT MLS,MDWO2003792,N,Y,38.4105434,-75.0571904
MLS Listing,,Condo/Co-op,4601 Coastal Hwy #605,Ocean City,MD,21842,589900,2,2.0,BELLA VISTA CONDO,1404,,2007,6,420,567,Active,,,https://www.redfin.com/MD/Ocean-City/4601-Coastal-Hwy-21842/unit-605/home/15426920,BRIGHT MLS,MDWO2003748,N,Y,38.3724931,-75.0714268
MLS Listing,,Single Family Residential,116 Pine Tree Rd,Ocean City,MD,21842,315000,3,1.5,MONTEGO BAY MOBILE HM PARK SEC 1,1100,3600,1992,6,286,27,Active,,,https://www.redfin.com/MD/Ocean-City/116-Pine-Tree-Rd-21842/home/15451026,BRIGHT MLS,MDWO2003622,N,Y,38.437243,-75.0573957
MLS Listing,,Single Family Residential,118 Winter Harbor Dr,Ocean City,MD,21842,596000,3,2.0,CAINE KEYS 02 SEC 01-1,1232,7500,1967,7,484,,Active,,,https://www.redfin.com/MD/Ocean-City/118-Winter-Harbor-Dr-21842/home/15458913,BRIGHT MLS,MDWO2003764,N,Y,38.4168366,-75.0595176
MLS Listing,,Condo/Co-op,6 141st St #101,Ocean City,MD,21842,385000,2,2.0,Ocean City,882,,1975,8,437,367,Active,,,https://www.redfin.com/MD/Ocean-City/6-141st-St-21842/unit-101/home/15449740,BRIGHT MLS,MDWO2003740,N,Y,38.4464665,-75.0512126
MLS Listing,,Townhouse,5 48th St #23,Ocean City,MD,21842,849000,5,4.0,Ocean City,2145,,1966,10,396,765,Active,December-5-2021 10:00 AM,December-5-2021 12:00 PM,https://www.redfin.com/MD/Ocean-City/5-48th-St-21842/unit-23/home/15461630,BRIGHT MLS,MDWO2003700,N,Y,38.3734133,-75.0687945
MLS Listing,,Condo/Co-op,1101 Philadelphia Ave #3,Ocean City,MD,21842,219900,2,1.0,Ocean City,854,,1973,10,257,95,Active,,,https://www.redfin.com/MD/Ocean-City/1101-Philadelphia-Ave-21842/unit-3/home/15462595,BRIGHT MLS,MDWO2003580,N,Y,38.3418585,-75.0817207
MLS Listing,,Condo/Co-op,121 81st St #205,Ocean City,MD,21842,799999,3,3.0,RIVENDELL CONDO,2175,,2008,11,368,756,Active,,,https://www.redfin.com/MD/Ocean-City/121-81st-St-21842/unit-205/home/18994415,BRIGHT MLS,MDWO2003742,N,Y,38.4000428,-75.0630311
MLS Listing,,Condo/Co-op,17 139th St #206,Ocean City,MD,21842,365000,3,2.0,SEVERN I,906,,1972,14,403,259,Active,,,https://www.redfin.com/MD/Ocean-City/17-139th-St-21842/unit-206/home/15450574,BRIGHT MLS,MDWO2003608,N,Y,38.4440369,-75.0523078
MLS Listing,,Condo/Co-op,1005 Edgewater Ave #504,Ocean City,MD,21842,679900,3,2.0,Ocean City,1782,,2006,15,382,528,Active,,,https://www.redfin.com/MD/Ocean-City/1005-Edgewater-Ave-21842/unit-504/home/15426667,BRIGHT MLS,MDWO2003606,N,Y,38.3421354,-75.0843432
MLS Listing,,Condo/Co-op,7901 Coastal Hwy Unit B301,Ocean City,MD,21842,439000,3,2.0,Ocean City,1176,,1984,15,373,349,Active,,,https://www.redfin.com/MD/Ocean-City/7901-Coastal-Hwy-21842/unit-B301/home/177348165,BRIGHT MLS,MDWO2003688,N,Y,38.3990078,-75.062803
MLS Listing,,Single Family Residential,Lot 25 and Lot 26 132nd,Ocean City,MD,21842,115000,3,2.0,CRYSTAL CITY MHP,1056,2200,1983,15,109,,Active,,,https://www.redfin.com/MD/Ocean-City/26-132nd-St-21842/home/177284215,BRIGHT MLS,MDWO2003694,N,Y,38.4376322,-75.0545256
MLS Listing,,Condo/Co-op,11905 Assawoman Dr #101,Ocean City,MD,21842,339900,2,2.0,Ocean City,880,,1972,16,386,208,Active,,,https://www.redfin.com/MD/Ocean-City/11905-Assawoman-Dr-21842/unit-101/home/15454706,BRIGHT MLS,MDWO2003672,N,Y,38.4249629,-75.0552282
MLS Listing,,Condo/Co-op,411 Bayshore Dr #202,Ocean City,MD,21842,435000,2,2.0,Ocean City,1000,,1970,16,435,300,Active,,,https://www.redfin.com/MD/Ocean-City/411-Bayshore-Dr-21842/unit-202/home/15461782,BRIGHT MLS,MDWO2003678,N,Y,38.3567329,-75.0811451
MLS Listing,,Condo/Co-op,404 141st #152,Ocean City,MD,21842,300000,2,2.0,Ocean City,864,,1984,17,347,150,Active,,,https://www.redfin.com/MD/Ocean-City/404-141st-St-21842/unit-152/home/15439567,BRIGHT MLS,MDWO2003596,N,Y,38.4469643,-75.0577123
MLS Listing,,Single Family Residential,13803 Sea Captain Rd,Ocean City,MD,21842,640000,4,4.0,Caine Woods,2848,8536,1998,17,225,,Active,,,https://www.redfin.com/MD/Ocean-City/13803-Sea-Captain-Rd-21842/home/15453336,BRIGHT MLS,MDWO2003586,N,Y,38.444534,-75.063247
MLS Listing,,Condo/Co-op,6401 Atlantic Ave #407,Ocean City,MD,21842,499999,2,2.0,Ocean City,1056,,1984,18,473,411,Active,,,https://www.redfin.com/MD/Ocean-City/6401-Atlantic-Ave-21842/unit-407/home/15444309,BRIGHT MLS,MDWO2003616,N,Y,38.3866476,-75.0639437
MLS Listing,,Condo/Co-op,2 48th St Unit 313 GATEWAY GRAND,Ocean City,MD,21842,1620000,4,3.0,Ocean City,2218,,2008,19,730,981,Active,,,https://www.redfin.com/MD/Ocean-City/2-48th-St-21842/unit-313-GATEWAY-GRAND/home/177208944,BRIGHT MLS,MDWO2003632,N,Y,38.373837,-75.0681416
MLS Listing,,Condo/Co-op,2901 Atlantic Ave #1003,Ocean City,MD,21842,599999,2,2.0,Ocean City,1122,,1975,19,535,483,Active,,,https://www.redfin.com/MD/Ocean-City/2901-Atlantic-Ave-21842/unit-1003/home/15463203,BRIGHT MLS,MDWO2003536,N,Y,38.35775,-75.072738
MLS Listing,,Single Family Residential,324 Oyster Ln,Ocean City,MD,21842,449500,2,2.0,MONTEGO BAY MHP,924,3600,1982,19,486,27,Active,,,https://www.redfin.com/MD/Ocean-City/324-Oyster-Ln-21842/home/15449293,BRIGHT MLS,MDWO2003630,N,Y,38.4399663,-75.0650068
MLS Listing,,Condo/Co-op,8908 Rusty Anchor Rd #203,Ocean City,MD,21842,349900,2,2.0,Ocean City,975,,1972,20,359,275,Active,,,https://www.redfin.com/MD/Ocean-City/8908-Rusty-Anchor-Rd-21842/unit-203/home/177199930,BRIGHT MLS,MDWO2003560,N,Y,38.4075152,-75.0670009
MLS Listing,,Townhouse,9900 Coastal Hwy #1401,Ocean City,MD,21842,540000,2,2.0,Ocean City,1177,,1975,20,459,395,Active,,,https://www.redfin.com/MD/Ocean-City/9900-Coastal-Hwy-21842/unit-1401/home/15457907,BRIGHT MLS,MDWO2003600,N,Y,38.4121149,-75.0565972
MLS Listing,,Condo/Co-op,606 Dory Rd #302,Ocean City,MD,21842,355000,2,2.0,Ocean City,984,,1973,21,361,275,Active,,,https://www.redfin.com/MD/Ocean-City/606-Dory-Rd-21842/unit-302/home/15458619,BRIGHT MLS,MDWO2003548,N,Y,38.4083306,-75.0666871
MLS Listing,,Condo/Co-op,170 Captains Quarters Rd Unit 201/2E,Ocean City,MD,21842,309000,2,2.0,WINDWARD LANDING NORTH & SOUTH,832,,1972,23,371,225,Active,,,https://www.redfin.com/MD/Ocean-City/170-Captains-Quarters-Rd-21842/unit-201-2E/home/177173262,BRIGHT MLS,MDWO2003482,N,Y,38.4231718,-75.0638753
MLS Listing,,Condo/Co-op,2 Dorchester St #504,Ocean City,MD,21842,895000,3,3.0,BELMONT TOWERS RESID CONDO,1693,,2007,23,529,742,Active,,,https://www.redfin.com/MD/Ocean-City/2-Dorchester-St-21842/unit-504/home/15426915,BRIGHT MLS,MDWO2003532,N,Y,38.330024,-75.086255
MLS Listing,,Condo/Co-op,13401 Wight St #312,Ocean City,MD,21842,650000,2,2.0,BREAKAWAY EAST,1056,,1981,24,616,332,Active,,,https://www.redfin.com/MD/Ocean-City/13401-Wight-St-21842/unit-312/home/15451763,BRIGHT MLS,MDWO2003516,N,Y,38.4398363,-75.0518858
MLS Listing,,Condo/Co-op,403 143rd St #6,Ocean City,MD,21842,299900,2,2.0,WHISPERING WOODS,836,,1984,24,359,225,Active,,,https://www.redfin.com/MD/Ocean-City/403-143rd-St-21842/unit-6/home/148581210,BRIGHT MLS,MDWO2003224,N,Y,38.44869,-75.057751
MLS Listing,,Condo/Co-op,13908 N Ocean Rd Unit 3B1,Ocean City,MD,21842,290000,2,2.0,CAINE WOODS,1056,,1975,24,275,264,Active,,,https://www.redfin.com/MD/Ocean-City/13908-N-Ocean-Rd-21842/unit-3B1/home/15451874,BRIGHT MLS,MDWO2003484,N,Y,38.444984,-75.0593667
MLS Listing,,Condo/Co-op,11500 Coastal Hwy #1901,Ocean City,MD,21842,949000,3,3.0,Ocean City,1940,,1975,25,489,1186,Active,,,https://www.redfin.com/MD/Ocean-City/11500-Coastal-Hwy-21842/unit-1901/home/15455696,BRIGHT MLS,MDWO2003528,N,Y,38.4204143,-75.0551826
MLS Listing,,Condo/Co-op,13800 Wight St #302,Ocean City,MD,21842,359000,1,1.5,Ocean City,612,,1979,25,587,333,Active,,,https://www.redfin.com/MD/Ocean-City/13800-Wight-St-21842/unit-302/home/15450703,BRIGHT MLS,MDWO2003510,N,Y,38.443425,-75.050787
MLS Listing,,Condo/Co-op,,Ocean City,MD,21842,539900,3,2.0,SUNSET ISLAND,1474,,2005,25,366,646,Active,,,https://www.redfin.com/MD/Ocean-City/Undisclosed-address-21842/home/160649745,BRIGHT MLS,MDWO2003520,N,Y,38.3921801,-75.0681416
MLS Listing,,Condo/Co-op,403 143rd St #4,Ocean City,MD,21842,285900,2,2.0,WHISPERING WOODS PH 01 BLDG 05 ETAL,836,,1984,26,342,225,Active,,,https://www.redfin.com/MD/Ocean-City/403-143rd-St-21842/unit-4/home/177153509,BRIGHT MLS,MDWO2003506,N,Y,38.44869,-75.057751
MLS Listing,,Vacant Land,106 S Baltimore Ave,Ocean City,MD,21842,750000,,,OCEAN CITY,,5000,,29,,,Active,,,https://www.redfin.com/MD/Ocean-City/106-S-Baltimore-Ave-21842/home/160680321,BRIGHT MLS,MDWO2003162,N,Y,38.3306609,-75.0868372
MLS Listing,,Condo/Co-op,301 14th St #104,Ocean City,MD,21842,529000,3,3.5,Ocean City,1909,,2005,30,277,781,Active,,,https://www.redfin.com/MD/Ocean-City/301-14th-St-21842/unit-104/home/15430720,BRIGHT MLS,MDWO2003034,N,Y,38.3449392,-75.082377
MLS Listing,,Condo/Co-op,2209 Philadelphia Ave #10101,Ocean City,MD,21842,450777,3,2.0,POINTE ON BAY,1020,,1985,30,442,400,Active,,,https://www.redfin.com/MD/Ocean-City/2209-Philadelphia-Ave-21842/unit-10101/home/15443837,BRIGHT MLS,MDWO2003450,N,Y,38.3538046,-75.0790464
MLS Listing,,Condo/Co-op,105 120th St Unit 4A,Ocean City,MD,21842,304900,2,2.0,CLUB OCEAN VILLAS 02,864,,1986,31,353,352,Active,,,https://www.redfin.com/MD/Ocean-City/105-120th-St-21842/unit-4A/home/15442746,BRIGHT MLS,MDWO2003420,N,Y,38.4248658,-75.059586
MLS Listing,,Condo/Co-op,10300 Coastal Hwy #1810,Ocean City,MD,21842,549000,3,2.5,Ocean City,1282,,1975,31,428,515,Active,,,https://www.redfin.com/MD/Ocean-City/10300-Coastal-Hwy-21842/unit-1810/home/15457251,BRIGHT MLS,MDWO2003300,N,Y,38.4150771,-75.0562366
