SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Vacant Land,SPAR LN,BIVALVE,MD,21814,9000,,,,,46174,,,,,,,,https://www.redfin.com/MD/BIVALVE/SPAR-LN-21814/home/17436975,,,N,Y,38.303335,-75.896412
PAST SALE,,Vacant Land,NANTICOKE RD,BIVALVE,MD,21814,12500,,,,,242629,,,,,,,,https://www.redfin.com/MD/BIVALVE/NANTICOKE-RD-21814/home/17437001,,,N,Y,38.292301,-75.892324
PAST SALE,,Single Family Residential,20861 Bivalve Wharf Rd,Bivalve,MD,21814,85000,,1.0,,1128,49223,1905,,75,,,,,https://www.redfin.com/MD/Bivalve/20861-Bivalve-Wharf-Rd-21814/home/15408009,,,N,Y,38.306137,-75.892649
PAST SALE,September-20-2021,Single Family Residential,3611 Texas Rd,Bivalve,MD,21814,77900,2,1.0,DOROTHY CONWAY LAND,1111,70132,1942,76,70,,Sold,,,https://www.redfin.com/MD/Bivalve/3611-Texas-Rd-21814/home/15407475,BRIGHT MLS,MDWC106282,N,Y,38.295336,-75.8835469
PAST SALE,August-27-2019,Vacant Land,0 Muddy Hole Rd,Tyaskin,MD,21865,15000,,,Tyaskin,,304920,,831,,,Sold,,,https://www.redfin.com/MD/TYASKIN/MUDDY-HOLE-RD-21865/home/17437101,BRIGHT MLS,MDWC101296,N,Y,38.282941,-75.87726
PAST SALE,October-30-2020,Vacant Land,20915 Cedar Hill Pkwy,Bivalve,MD,21814,260000,,,Bivalve,,788436,,401,,,Sold,,,https://www.redfin.com/MD/Bivalve/20915-Cedar-Hill-Pkwy-21814/home/15407421,BRIGHT MLS,MDWC108794,N,Y,38.309935,-75.890894
PAST SALE,November-17-2020,Single Family Residential,20849 Bivalve Wharf Rd,Bivalve,MD,21814,200000,4,3.5,Bivalve,1960,21780,1994,383,102,,Sold,,,https://www.redfin.com/MD/Bivalve/20849-Bivalve-Wharf-Rd-21814/home/15407431,BRIGHT MLS,MDWC106906,N,Y,38.3064012,-75.8930949
PAST SALE,September-23-2019,Single Family Residential,3838 Texas Rd,Bivalve,MD,21814,115000,3,1.0,BEDSWORTH MARTHA S,1000,98881,1976,804,115,,Sold,,,https://www.redfin.com/MD/Bivalve/3838-Texas-Rd-21814/home/15406386,BRIGHT MLS,MDWC102766,N,Y,38.300468,-75.885728
PAST SALE,December-18-2020,Vacant Land,7600 Nanticoke Rd,Bivalve,MD,21814,48500,,,Bivalve,,647302,,352,,,Sold,,,https://www.redfin.com/MD/BIVALVE/7600-NANTICOKE-RD-21814/home/17436795,BRIGHT MLS,1001561774,N,Y,38.308013,-75.881728
PAST SALE,July-30-2019,Single Family Residential,20902 Bivalve Wharf Rd,Bivalve,MD,21814,210000,3,2.0,Bivalve,2374,168142,1925,859,88,,Sold,,,https://www.redfin.com/MD/Bivalve/20902-Bivalve-Wharf-Rd-21814/home/15406547,BRIGHT MLS,1007537846,N,Y,38.3067208,-75.8919945
