SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-12-2021,Single Family Residential,562 Brookfield Dr,Centreville,MD,21617,445000,5,3.5,NORTH BROOK,2902,10000,2010,327,153,30,Sold,,,https://www.redfin.com/MD/Centreville/562-Brookfield-Dr-21617/home/21958032,BRIGHT MLS,MDQA145528,N,Y,39.061029,-76.0446757
PAST SALE,,Single Family Residential,601 Brookfield Dr,Centreville,MD,21617,459000,,2.5,,3497,10000,2005,,131,,,,,https://www.redfin.com/MD/Centreville/601-Brookfield-Dr-21617/home/15280140,,,N,Y,39.0610502,-76.0437011
MLS Listing,,Single Family Residential,233 Winchester Dr,Centreville,MD,21617,540000,4,3.0,HUNTERS RIDGE,2816,36456,1999,4,192,,Active,,,https://www.redfin.com/MD/Centreville/233-Winchester-Dr-21617/home/15293401,BRIGHT MLS,MDQA2001622,N,Y,39.0434898,-76.1224891
MLS Listing,,Single Family Residential,116 Stanford Rd,Centreville,MD,21617,270000,3,1.0,BROWNSVILLE SUBDIVISION,1134,25000,1980,6,238,,Active,,,https://www.redfin.com/MD/Centreville/116-Stanford-Rd-21617/home/15293532,BRIGHT MLS,MDQA2001460,N,Y,39.0524664,-76.0976768
MLS Listing,,Single Family Residential,815 Harmony Way,Centreville,MD,21617,390000,3,2.0,SYMPHONY VILLAGE AT CENT,2076,5994,2006,7,188,230,Active,,,https://www.redfin.com/MD/Centreville/815-Harmony-Way-21617/home/15280114,BRIGHT MLS,MDQA2001550,N,Y,39.0257206,-76.0674965
MLS Listing,,Single Family Residential,201 Creamery Ln,Centreville,MD,21617,274500,4,2.0,CENTREVILLE,1895,8000,1891,11,145,,Active,,,https://www.redfin.com/MD/Centreville/201-Creamery-Ln-21617/home/15294437,BRIGHT MLS,MDQA2001574,N,Y,39.0516609,-76.0735694
MLS Listing,,Single Family Residential,122 De Coursey Thom Rd,Centreville,MD,21617,250000,3,2.0,CENTREVILLE,1536,43996,1961,12,163,,Active,,,https://www.redfin.com/MD/Centreville/122-Decoursey-Thom-Rd-21617/home/15284571,BRIGHT MLS,MDQA2001508,N,Y,39.026744,-76.147563
MLS Listing,,Single Family Residential,126 Encore Ct,Centreville,MD,21617,425000,3,2.0,SYMPHONY VILLAGE AT CENT,2404,6543,2006,14,177,230,Active,December-7-2021 02:00 PM,December-7-2021 04:00 PM,https://www.redfin.com/MD/Centreville/126-Encore-Ct-21617/home/15279858,BRIGHT MLS,MDQA2001488,N,Y,39.0280681,-76.0670887
MLS Listing,,Single Family Residential,110 Kidwell Ave,Centreville,MD,21617,399000,4,2.5,CENTREVILLE,1770,9600,2005,24,225,,Active,December-5-2021 11:00 AM,December-5-2021 01:00 PM,https://www.redfin.com/MD/Centreville/110-Kidwell-Ave-21617/home/15293725,BRIGHT MLS,MDQA2001480,N,Y,39.0414544,-76.0658932
MLS Listing,,Single Family Residential,442 Railroad Ave,Centreville,MD,21617,300000,3,3.0,Centreville,2058,8400,1901,46,146,,Active,,,https://www.redfin.com/MD/Centreville/442-Railroad-Ave-21617/home/23446176,BRIGHT MLS,MDQA2001258,N,Y,39.040757,-76.059002
